SRR3405783_2	SRR3405784_2	SRR3405785_2	SRR3405786_2	SRR3405787_2	SRR3405788_2	SRR3405789_2	SRR3405790_2	SRR3405791_2	SRR3405792_2	SRR3405793_2	SRR3405794_2	SRR3405795_2	SRR3405796_2	SRR3405797_2	SRR3405798_2	SRR3405799_2	SRR3405800_2	SRR3405801_2	SRR3405802_2	SRR3405803_2	SRR3405804_2	SRR3405805_2	SRR3405806_2	SRR3405807_2	SRR3405808_2	SRR3405809_2	SRR3405810_2	SRR3405811_2	SRR3405812_2	SRR3405813_2	SRR3405814_2	SRR3405815_2	SRR3405816_2	SRR3405817_2	SRR3405818_2	SRR3405819_2	SRR3405820_2	SRR3405821_2	SRR3405822_2	SRR3405823_2	SRR3405824_2	SRR3405825_2	SRR3405826_2	SRR3405827_2	SRR3405828_2	SRR3405829_2	SRR3405830_2	SRR3405831_2	SRR3405832_2
YPR108W	2616.37485695789	2198.81619022772	2603.48871338061	2850.39772712594	2571.55537050467	2309.6830296641	1860.20888873721	1588.73197474291	1606.41352058446	1737.33854210452	1967.3639125673	2096.86761237073	2152.41076415824	2151.60878513234	2278.27621452081	2767.43494105001	2535.93942588057	2417.86895267516	2529.65051700879	2309.50547587094	2232.62889505658	2299.05617808763	2116.48849015456	2227.88572877835	2239.27881329202	2292.18089153416	2404.12538029325	2610.21108151712	2632.92667352575	2141.95008798581	2366.54040098559	2359.92917653009	2342.16282181879	2329.51626867238	2316.01929937052	2079.91344341033	2118.5752950538	2319.5716532461	2236.64372077026	2223.94107880309	2308.03995667224	2267.5811969823	2384.37270178244	2379.66561152126	2378.6673255304	2342.86646993769	2361.4668831673	2378.29734521613	2310.49547253826	2314.00296674701
YOR373W	182.400057931876	480.933348072477	782.1260853993	543.083547713598	751.364320130368	930.316965740903	976.378297322265	962.835552478418	1065.60542506101	956.948668516922	873.036682310298	689.01074501644	569.224745135006	454.182010091166	457.314433592934	290.109809956396	405.516195698015	535.96249930602	500.62932234167	564.518570719249	653.452359528755	685.998357655819	722.164479332956	701.757916910277	689.008865628314	670.698408810543	583.223008922992	507.54104362833	510.732206999874	432.320201244843	515.911200214861	516.323324451586	561.961885100817	539.45704973283	578.756644463358	562.045955263882	452.910972970866	621.561865166245	528.354328000823	551.880374354336	516.636731296274	538.66622720151	548.920334223295	505.591857236636	487.731129248009	498.521805433348	599.67993185472	502.606440873173	542.381935703736	563.218052138846
YFR039C	1090.84709970947	1244.33426718176	953.860169395382	878.424456787238	781.023438030251	894.070850192557	875.501297883282	1043.87154582101	1075.38978205239	1318.89419812203	1469.20756490645	1543.04842084196	1692.46956775533	1653.47367729042	1332.53752192045	1347.26388183939	1211.53189188953	1012.47681844638	1045.43182018408	1106.99520158395	1030.36197213276	1055.28345486119	1141.9734600724	1220.90224949446	1275.6300501755	1271.06140396305	1376.80698862164	1271.50526260895	1270.70173101569	1174.43134883626	1086.64920045255	1153.91157648079	1109.18700748046	1206.50741905464	1066.18290935445	1224.82519782557	1217.74410363517	1191.03754051409	1233.10810416805	1232.38080289704	1291.59182824069	1253.18569008736	1297.96787363217	1333.64781239585	1309.31030418449	1313.2701292386	1253.87622115078	1272.41178781296	1400.22214462977	1438.61050944293
YML110C	4477.09233105515	3356.37937349621	3558.33022039882	3686.64093748882	3517.35168575649	3246.04101466307	2703.31848955292	2502.51942598765	1934.63422329524	1876.81999009869	1866.31800026287	2050.24983530602	2189.47214155435	2392.30432043411	2651.59411949463	2977.04307599233	3024.23109245303	3192.55305045891	3221.69693318698	3078.52426635182	2956.55160708354	2685.01039426408	2663.05419915051	2455.71791493757	2593.41973373734	2577.29051475512	3032.98225060144	3147.8155319109	3146.11039511923	3361.4629551337	3181.7520013251	3173.73052644553	3174.29869014115	3153.24372896007	3030.77879167518	3054.05011943796	3013.16804331857	2981.93436710342	2992.88250334012	2958.26124633242	3019.65261912822	3148.69846209543	3166.77477538891	3219.66468141834	3215.02623165622	3182.72689961365	3040.19553331196	3230.60886994986	3170.91435944704	3363.8218540912
YBR275C	375.459859509122	334.160982729821	409.217788722093	854.170240093233	1315.98604607629	1805.25792161628	1725.08923811251	1492.76829841615	1164.33848197401	995.791603401372	811.398675804594	698.334300429382	562.572703038269	498.135107841924	600.419630499566	762.487563340893	801.835116854425	882.433924334002	1079.29792140131	1006.58192002434	959.891619634561	948.857541430478	991.95861653947	878.284381758834	822.715131510732	725.961948113284	652.230311505483	626.910452844052	608.79279074385	534.042601537748	675.89760028149	678.325688637313	715.22421740104	732.723401463201	735.606644163547	669.647421241082	601.385920032941	631.979103129925	603.471796358767	573.773149535335	584.927793479115	599.752088018177	596.569668791289	575.260026540897	608.577166619619	595.249916935341	596.954113982653	683.514482091078	630.056987117018	649.61619038301
YAR003W	788.821029757335	1042.1761035966	989.188323817434	1149.43896506373	1332.46333379844	1421.65319872961	1219.77876385853	1192.08211259233	1047.81568507669	952.534698643689	844.743826865057	812.081676467279	724.122296816151	725.226112887506	752.857775030544	903.745219497672	1052.66987708	1108.15123340049	1132.30573200219	1140.05811136577	1125.39017474397	1139.91128963743	1067.54749118785	1134.81298831216	958.830519300941	928.176262380133	911.564206694523	853.270221430903	916.049286474975	708.588992949436	849.366000353734	906.644810092051	984.415749774508	958.826269264265	940.107276684047	812.734477061826	656.284219786985	916.716940803848	783.247310518791	882.096400001063	883.824906221404	888.52161187878	936.785917606769	862.890039811346	925.037293261821	1008.20454680923	1028.54194372658	1046.08750193784	1102.81461728668	1150.07333077845
YPL132W	255.833847488865	315.699049982317	303.233325455939	295.2687249705	302.083608239548	273.859539698621	345.202943034317	447.830489524846	464.312213590858	456.404484892296	490.072674676498	455.921859692881	417.178068638176	384.066354155433	419.982643095551	445.037561870282	357.021475387737	326.036113096036	357.802721555958	311.03626239195	381.180543058441	411.599014593491	438.415472960587	419.141655453226	419.187211955688	530.027581494474	447.434445776799	466.86702271038	417.574652443097	453.12705585021	467.376000194647	368.531693966362	408.699552800594	395.914565195225	423.892087797348	421.24829233627	466.635547909377	487.873977965684	447.328744154051	436.943304654094	468.140179891068	473.878193002016	438.373878025548	423.980573194502	419.918244967537	415.744863859527	406.146862937969	438.26676094212	425.481867152693	390.421775650517
YPL005W	306.763733794519	285.236860948935	311.084026438618	269.959977115886	214.204740388043	184.251087370763	156.405622983377	165.270775896074	162.776120856565	181.855558777201	174.809428286668	192.065241506612	219.517389192298	178.951897985229	211.5468128185	244.54282409937	220.734588998507	183.917807387508	173.747823636227	159.1917878384	171.904950791061	137.199671531164	189.553639502853	198.266177268331	160.206606868122	185.886450381948	194.778676644129	215.749154434342	237.796915579142	209.224482420633	203.128800084597	221.687445727837	210.244481488767	197.957282597613	198.544303417961	182.006735003986	154.713390215943	191.850799164442	176.399448166409	223.488746639359	196.955382237469	209.172796129796	225.857845852293	191.089835805973	185.181337842827	185.085521047083	225.334277424198	193.775977204115	210.592035257394	176.871660367771
YKL112W	280.706582661394	680.322221745519	1043.16189307335	1083.00350194537	1350.03910736875	1570.66500709503	1579.78933983802	1647.37644360925	1457.86919171536	1563.42812909914	1599.55679177917	1369.63029016123	1116.59278052359	997.316718011246	797.448524791306	688.061486441085	885.446703596284	884.291679964178	968.864982649467	956.37527924454	929.995106453506	991.171458818594	1105.92338139395	1212.20636452655	1173.24236909437	1127.87859758777	1119.69913545139	996.513512489769	979.788665908559	671.599029206561	861.0504003586	823.275172382437	819.364007297345	851.873045491148	918.267403308072	713.145886210588	608.872051817583	1041.72379636801	871.025026352794	891.218389659812	929.352281009964	870.936288310346	878.653729433816	840.994329458578	997.197157303862	968.21119301514	1029.45054968394	986.289446472507	1011.70132856307	995.208743359668
YOR372C	345.849460494207	420.932066643089	237.483704726011	296.323256131109	456.970112827826	702.771907020726	992.11140732651	1124.9075391636	1344.01485581568	1245.62229822636	1184.25809220795	992.95865147836	709.867920894573	597.552828944829	437.61154416376	451.113159984552	420.566281311549	439.359206536824	546.274937025763	560.844914076824	660.926487824019	669.329238684743	793.101730926048	776.542527634296	691.417987536105	669.442419280935	693.412088853099	574.741599927551	552.407955091064	324.818119117115	430.5252001793	434.848451235373	487.295620646862	543.209794426624	588.683859634256	444.142221267589	278.234564662543	620.693762002605	487.841536077437	561.002364013086	559.194929468189	553.474920732823	467.916465457705	506.587116798126	560.760389242363	635.243270729434	585.14223653703	625.987238858606	644.669495685899	608.862351588593
YDL093W	458.368976750884	476.317864885601	537.773017313446	742.389937068686	1008.41000859602	1502.20012217038	1686.21920163144	1515.15982289239	1292.42460986114	1070.82909124633	849.796122480279	668.498923107967	683.259752507628	714.761089613517	725.89592633799	801.978951083648	870.396617982749	1018.978963152	1121.99865771868	1283.33072042033	1117.9160464487	1174.53176750043	1148.95089465533	1053.07166961381	911.85264209901	849.048922014845	814.731378877157	809.943546974826	804.096786700602	716.68054751819	828.693600345124	936.961041986456	945.117715851374	1019.80837053841	954.998099440395	832.194316653447	767.328507925847	872.443679458207	801.815673483676	879.359803103438	838.297531432843	881.117265113124	854.829062149819	851.942184634962	951.119171831233	1007.27446881402	1015.8214603236	981.747822006786	1089.06166804538	973.201670410683
YBR083W	1878.48371350621	3435.76568431048	1543.64408071907	411.267152637482	328.447268595	334.269732279199	451.63280482774	506.474958391195	594.177315476424	682.399742401827	737.635159822358	904.384875055408	1003.50806487907	1495.45182585317	2171.46581393107	2285.94379049411	2238.28217707956	2086.2595726886	1918.58825591528	1658.04369794764	1423.2875739409	1211.71672520514	1182.67516180614	1086.98562098866	1037.12698130416	1107.78276511404	1350.09448439616	1508.47564534831	1553.44308081082	1185.99071250591	1477.62720061538	1464.65295339844	1355.78217034812	1383.82460583639	1244.87278243062	1035.95028414219	829.712939464534	1088.60136720457	940.234379221911	1024.39943867755	1095.6261715421	1131.01396845403	1210.29309802706	1145.54375527435	1360.60466537101	1237.00373363126	1255.69343306549	1158.11423875897	1037.48810839051	1071.82596029317
YJL059W	484.426127884009	584.320171458499	619.224040008731	620.06432243805	661.288480582575	771.236791945381	849.587940229231	741.05283385659	700.915755382369	608.245048531512	485.020379061277	497.877859051122	501.754032439537	459.414521728161	516.423101880456	405.546174127527	474.077696826339	548.966788717258	667.014950061107	688.198344347544	652.384626915146	723.183315360527	693.091835237426	678.279027496922	625.167135071844	606.642942800547	566.527693782067	559.709896544831	491.120090251079	613.80221085832	566.244000235823	579.797934980497	619.92648513744	699.886885392507	660.159808864722	695.975439512099	698.705633233292	616.353246184405	693.781561687981	696.920009928451	684.890072906172	644.178168612116	670.902630717361	659.8570892675	636.397837093659	660.355376600144	674.185620357882	710.764228885406	733.204106426762	712.377102126413
YBR273C	1056.49903685217	852.941292934681	899.886600139471	648.536663774491	481.13680148699	460.124300155404	434.974217764421	428.637754259495	386.926844659049	430.803459627544	446.622932385592	489.486659179473	533.113659467009	577.669284724248	651.232345343225	663.759093984004	731.601383991264	685.511827535256	696.463733728264	680.851031062695	670.536081346501	578.290204304251	650.064321976042	615.668655727975	578.189257869914	635.530701981526	625.517807280003	718.86910883246	713.390746737425	764.073938563747	758.587200315927	720.95788973882	720.136471641432	754.301683452514	686.963289826147	685.673171493005	704.944076387161	688.405808766526	669.305083234269	638.539276112455	685.879798445054	733.955873145701	684.244444396399	716.586884272398	807.668839699466	721.740524284101	776.858093539069	766.777597295971	722.029835168207	714.007255678189
YOR104W	281.890998621991	395.085360796584	174.678096864586	148.688893645859	196.628966817742	148.004971822416	181.393503578354	200.457457215883	204.582009819727	248.947900850343	280.907636206323	314.203817416157	348.757064214603	332.787740112882	254.063574218296	247.580623156505	244.145833286227	204.353119319453	204.669046486742	186.131936549514	184.71774215437	171.820149394168	194.205262558138	280.877084463469	227.662020286279	233.614052507043	252.65576913267	282.949710733564	254.140346203138	184.949818714371	249.866400104061	204.634565287234	215.156735729159	197.957282597613	189.609809764153	162.546895412365	131.007306231242	189.246489673522	198.343877124909	237.171731127483	198.934833315232	241.566813229543	237.293686148612	212.985546158741	262.55757759875	225.078874841176	193.533068916751	215.727162121769	203.715560636744	216.8104223863
YPL032C	1575.27322759348	2040.96666523656	1415.08885212772	1835.93875062015	2213.44898400978	2814.10813771193	3655.63438333929	4025.14309037213	3981.34380849173	3863.9892270282	3513.36637082512	2827.83435674541	2106.79676120919	1786.37947287009	1396.83116111039	1450.54904978198	1423.06920634644	1475.05797036042	1970.12362733281	2299.70905815781	2276.40593221455	2542.68176304951	2818.88357150255	2740.07335338821	2752.42177965157	2456.71551991278	2264.99775411887	1948.81613267742	1852.52786122994	1185.99071250591	1451.56200060453	1538.54876864106	1675.07869597359	1722.50981445126	1798.81138896673	1659.80984752063	1488.49253651307	2014.86744280846	1641.61208939553	1916.53002730324	1760.72173367064	1661.35030554418	1597.20569471917	1581.46744320672	1882.24223675925	1872.24700436069	1978.94377512058	1972.57889294501	1918.53641916123	1987.97225639167
YPR140W	966.483423846825	984.944112079334	1160.92240781352	1308.67317031568	1189.66017353975	1108.52703385361	889.38345376938	732.522729294212	635.983204439586	629.432103923031	578.993077504399	601.369324134782	707.017045710257	801.620782787634	905.295919561522	888.556224211997	909.694063751423	861.069734586968	955.613029999246	818.000879046547	890.488999749971	825.762509028687	745.422594609379	681.757381484085	746.827791415305	671.954398340151	712.333446012814	802.869804206487	777.130126171009	938.620329975435	845.770800352237	916.118632559053	943.152814155217	879.080444521151	829.915188287079	795.564030363337	933.271095818754	781.292847276007	779.871244525176	798.174095140569	787.821528949874	785.786300505296	841.487248470781	835.022772089642	865.048972552173	840.790507671169	840.460510553964	856.096211788493	837.210785064087	822.412466871339
YMR030W-A	3.5532478817898	1.84619327475039	0	3.16359348182679	1.09848584814381	2.01367308601927	2.77643117721971	5.33131535148626	3.55794799686481	15.8902915436389	23.2405598300195	42.8883548995348	43.7134194928385	79.5341768823239	58.0716741070392	53.1614834998631	32.6085188293249	26.0085788224758	19.1417093836521	7.34731328484922	11.7450587496999	12.82239920852	10.4661518743907	16.5221814390276	20.4775362162261	30.1437487105862	41.1817773476158	34.4844959956531	31.8696897167922	52.017136513417	34.1544000142242	32.2109963878054	30.4559762904289	24.3928405096584	17.8689873076165	22.893928931319	42.421413446307	38.1965392001603	37.9807424281741	38.3123565667473	41.5684726330336	35.1706471368684	40.0254410371153	37.8198633365988	26.0818785694123	19.5316378994409	16.3549072324015	15.8956856300251	24.0676611722735	25.2673800525387
